class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
,[ 0.48908573  0.11103497 -1.12165308  0.99772674],[ 0.50748456  0.05338678 -1.12766957  0.99800932],[ 0.52450854  0.0358363  -1.12773204  0.99831909],[ 0.54102701  0.03404917 -1.12817585  0.99810439],[ 0.46525702  0.05319927 -1.1130774   0.99792409],[ 0.45245638  0.05633085 -1.11293948  0.99789584],[ 0.43954459  0.05650581 -1.1133244   0.99757397],[ 0.56937683  0.03762298 -0.92119741  0.99906611],[ 0.43531299  0.04376554 -0.84713811  0.99880052],[ 0.5259428   0.14272085 -1.02341104  0.99970317],[ 0.47363544  0.15099201 -1.00168169  0.99966091],[ 0.72749996  0.22970752 -0.69642448  0.99944228],[ 0.34545296  0.21733457 -0.61833912  0.99969059],[ 0.80719739  0.55968815 -0.79991305  0.92966342],[ 0.29084596  0.4961313  -0.81842977  0.92289674],[ 0.87795162  0.79123509 -1.23148334  0.78952515],[ 0.20879121  0.70927024 -1.36730063  0.89069164],[ 0.9402135   0.85865992 -1.3354423   0.74440992],[ 0.15433745  0.75876957 -1.47264516  0.88427192],[ 0.90947896  0.85431987 -1.40059578  0.77577615],[ 0.17536047  0.74802107 -1.54655766  0.89771771],[ 0.87202471  0.82613832 -1.26709521  0.80977476],[ 0.2052315   0.74129117 -1.41325819  0.89983892],[ 0.65377736  0.72341031 -0.01906477  0.94119281],[0.4272874  0.71135169 0.02005228 0.9432621 ],[ 0.6922121   0.98503917 -0.75765145  0.64475769],[ 0.27473611  0.9970206  -0.51235247  0.75387049],[ 0.6275984   1.38109887 -0.35086927  0.20003921],[ 0.37566447  1.38055789 -0.19863355  0.22119951],[ 0.60625017  1.4357903  -0.3235113   0.32017386],[ 0.41463703  1.42875993 -0.17015998  0.32399058],[ 0.6501773   1.55682707 -0.5968864   0.10578419],[ 0.34556383  1.56132853 -0.41398627  0.10700571]
,[ 0.49035794  0.11083864 -1.12959957  0.99792963],[ 0.50944912  0.05081965 -1.13423717  0.99814075],[ 0.52513468  0.03373244 -1.13426948  0.99844754],[ 0.5419656   0.03312807 -1.13466859  0.9982236 ],[ 0.46517128  0.04842459 -1.11853695  0.99805522],[ 0.45226017  0.05102301 -1.1183666   0.99804723],[ 0.43936023  0.05258801 -1.11869586  0.99769598],[ 0.57009333  0.03697255 -0.93168008  0.99913704],[ 0.43424153  0.0401228  -0.84949017  0.99886996],[ 0.52688158  0.1414151  -1.03360093  0.99972701],[ 0.47381502  0.15022446 -1.00971305  0.99968469],[ 0.72745377  0.2298173  -0.69869554  0.99948949],[ 0.34513441  0.21723381 -0.60956717  0.99970925],[ 0.80568683  0.5600552  -0.79280251  0.93349141],[ 0.29085732  0.49869868 -0.81601989  0.92494071],[ 0.87788403  0.79360884 -1.20941913  0.79828942],[ 0.20829591  0.71201992 -1.36007166  0.89323425],[ 0.93977439  0.86293948 -1.30800247  0.75242728],[ 0.15171166  0.76338464 -1.45820618  0.88653904],[ 0.9091776   0.8573153  -1.36807227  0.7839092 ],[ 0.17454417  0.75007933 -1.52662385  0.89994651],[ 0.8719492   0.83364135 -1.2413826   0.81615126],[ 0.20488903  0.74327248 -1.40277135  0.90103304],[ 0.65383089  0.73018831 -0.01899653  0.94250154],[0.42593187 0.72038621 0.02001516 0.94275355],[ 0.68710589  1.05085337 -0.72929823  0.65378064],[ 0.30254143  1.05557454 -0.34311515  0.75644028],[ 0.62502909  1.43954384 -0.22216663  0.20978071],[0.38799948 1.44726717 0.15201673 0.22673847],[ 0.60297453  1.49148345 -0.18478777  0.32464316],[0.42444882 1.49996948 0.18707418 0.32383108],[ 0.64105844  1.63782251 -0.49532682  0.11181814],[ 0.36922386  1.6422652  -0.07573348  0.10814767]
,[ 0.50383532  0.13465206 -1.08187652  0.99803162],[ 0.52191365  0.07012195 -1.08437181  0.99819517],[ 0.53624374  0.0606277  -1.08452845  0.99851322],[ 0.55077457  0.05581905 -1.08496368  0.99826986],[ 0.48142162  0.08468895 -1.07794428  0.99810874],[ 0.46843833  0.08628448 -1.07782447  0.99812156],[ 0.45546418  0.08404674 -1.07819402  0.99772984],[ 0.57313406  0.04532599 -0.8746177   0.99918365],[ 0.43955916  0.05263631 -0.82573557  0.99892092],[ 0.53423774  0.15129372 -0.97910368  0.99973905],[ 0.48470098  0.16267088 -0.96717262  0.99969572],[ 0.72714353  0.23067178 -0.66190499  0.99953115],[ 0.34464207  0.21721545 -0.59814095  0.99972814],[ 0.80444527  0.55984014 -0.79158551  0.93719989],[ 0.29022723  0.50474131 -0.86141509  0.92473555],[ 0.88048249  0.79273456 -1.2680378   0.81001741],[ 0.20837095  0.71684223 -1.45824075  0.89352751],[ 0.94195902  0.86266804 -1.37141776  0.76545525],[ 0.15223277  0.76808792 -1.56941867  0.88752919],[ 0.91744119  0.85801792 -1.4373548   0.7957412 ],[ 0.17478359  0.75321209 -1.63613069  0.90119302],[ 0.88206279  0.83293045 -1.30566275  0.82607627],[ 0.20482393  0.74622554 -1.50190043  0.90150499],[ 0.65361065  0.72974646 -0.01478297  0.94452477],[0.42530164 0.72006118 0.01594342 0.945391  ],[ 0.69094789  1.00343907 -0.71044028  0.64927834],[ 0.305556    1.04766428 -0.66120654  0.760647  ],[ 0.62311769  1.39142787 -0.3346881   0.20714894],[ 0.43584356  1.39138079 -0.36629432  0.21961674],[ 0.59916818  1.44368219 -0.30972928  0.32348588],[ 0.4742468   1.42503417 -0.34176058  0.31652096],[ 0.63693732  1.55765724 -0.57097763  0.1103576 ],[ 0.43639502  1.57185495 -0.55900002  0.10502856]
,[ 0.50669539  0.09977002 -1.06413198  0.99785829],[ 0.52317405  0.02727212 -1.06081259  0.99798536],[ 0.54443836  0.0549166  -1.06103098  0.99837476],[ 0.5590266   0.04768691 -1.06152916  0.9980368 ],[ 0.49054989  0.07353575 -1.05245447  0.99792349],[ 0.47652715  0.07546565 -1.05237186  0.99797434],[ 0.4626523   0.07722683 -1.05278707  0.99747717],[ 0.57380331  0.03670631 -0.85811824  0.99910706],[ 0.43926001  0.04465907 -0.79160708  0.99887818],[ 0.53513688  0.12791587 -0.96349442  0.99973685],[ 0.48660827  0.14738274 -0.94936246  0.99969739],[ 0.72705495  0.23092227 -0.6512146   0.9995504 ],[ 0.34465596  0.21534629 -0.61347544  0.9997409 ],[ 0.80472153  0.55966687 -0.81351882  0.94002992],[ 0.290122    0.50519496 -0.87953728  0.92748427],[ 0.88044369  0.79211783 -1.29796159  0.8186903 ],[ 0.20777413  0.71638769 -1.4710896   0.89576453],[ 0.94187629  0.86393362 -1.41106248  0.77461416],[ 0.15065776  0.76790977 -1.59324861  0.88961565],[ 0.91703475  0.86044681 -1.48141146  0.803738  ],[ 0.1746359   0.75354028 -1.66359234  0.90311533],[ 0.88121665  0.83495718 -1.33902669  0.83266968],[ 0.20431359  0.74640524 -1.51655328  0.9027499 ],[ 0.65417057  0.72415274 -0.00198961  0.94795793],[0.42529956 0.71888638 0.00315054 0.94932926],[ 0.75235868  0.91092116 -0.79073036  0.65920913],[ 0.29702526  0.93060297 -0.82903588  0.76527756],[ 0.62295383  1.23870826 -0.43653029  0.20421135],[ 0.53298163  1.20562816 -0.52221823  0.21348156],[ 0.59625274  1.27225029 -0.40415326  0.32476136],[ 0.58276784  1.22572529 -0.48948526  0.31094202],[ 0.63492703  1.38539016 -0.63076377  0.11055233],[ 0.57857001  1.3521508  -0.69394594  0.10420785]
,[ 0.50802368  0.08690127 -1.0734508   0.99776918],[ 0.52384931  0.012405   -1.06752789  0.99787003],[ 0.5476191   0.05080675 -1.06777823  0.99830472],[ 0.56229144  0.04228333 -1.06830275  0.99790454],[ 0.49383402  0.06644608 -1.05963027  0.99782503],[ 0.47951406  0.06859777 -1.05956388  0.99790245],[ 0.46536273  0.07249413 -1.05998981  0.99733382],[ 0.57434356  0.03172349 -0.84752017  0.99906921],[ 0.43902668  0.03967572 -0.79188019  0.99886733],[ 0.53572363  0.11841457 -0.971578    0.99973971],[ 0.48754072  0.13997106 -0.95788938  0.99970317],[ 0.72698313  0.2311587  -0.65510851  0.99957043],[ 0.34465656  0.21414801 -0.62659758  0.99975336],[ 0.80487764  0.55945677 -0.83287746  0.94267195],[ 0.29003969  0.50567985 -0.89857042  0.9299019 ],[ 0.880404    0.7916463  -1.32174945  0.82663107],[ 0.2072444   0.71630591 -1.49465525  0.89730716],[ 0.94180411  0.86488312 -1.43698323  0.78297406],[ 0.14936195  0.76789749 -1.61867011  0.89105242],[ 0.91670066  0.86210054 -1.5074774   0.81099987],[ 0.17431054  0.75401574 -1.68980825  0.90443957],[ 0.88063401  0.83639157 -1.36319172  0.83860624],[ 0.20372061  0.74676681 -1.54069805  0.90342486],[0.65454328 0.72127998 0.00304711 0.95112962],[ 0.42528835  0.71837908 -0.00187947  0.95293611],[ 0.76229852  0.89329344 -0.80298376  0.66786093],[ 0.29250801  0.90911889 -0.83396846  0.76956177],[ 0.62391812  1.21966815 -0.45534077  0.20218375],[ 0.541013    1.18611085 -0.53047842  0.20813733],[ 0.59580076  1.25422442 -0.42382082  0.32679114],[ 0.59158009  1.20808327 -0.49855608  0.30589154],[ 0.63741767  1.36765909 -0.65187413  0.11114909],[ 0.58344477  1.33336508 -0.70419198  0.10354616]
,[ 0.5112828   0.08467781 -1.02194297  0.99793816],[ 0.52574843  0.00916041 -1.01235557  0.99799699],[ 0.55366766  0.04800666 -1.01262546  0.99841696],[ 0.56826347  0.04064764 -1.01307869  0.99802512],[ 0.50029677  0.06622102 -1.00861776  0.99795347],[ 0.48568481  0.06774982 -1.00844264  0.99803704],[ 0.4633573   0.06019153 -1.00889015  0.99747545],[ 0.57663882  0.03093272 -0.77464032  0.99913836],[ 0.43907505  0.03470746 -0.73306859  0.99894214],[ 0.53830981  0.11383863 -0.91023481  0.9997589 ],[ 0.48973042  0.13822885 -0.90073109  0.99972385],[ 0.72692096  0.23120664 -0.58858323  0.99960744],[ 0.34457511  0.21413851 -0.52360845  0.99977148],[ 0.80356681  0.55951583 -0.77781618  0.94669288],[ 0.28889939  0.50810015 -0.80999452  0.93215883],[ 0.8803798   0.79103082 -1.27128124  0.83917946],[ 0.20712951  0.71558404 -1.40307128  0.9014746 ],[ 0.94195569  0.86390579 -1.39089835  0.79756075],[ 0.14941096  0.77017218 -1.51811218  0.89509833],[ 0.91641778  0.86076373 -1.46161902  0.82417965],[ 0.17569147  0.75710577 -1.59226501  0.9081828 ],[ 0.88017261  0.83411163 -1.3119365   0.84956723],[ 0.20379356  0.74782676 -1.44897521  0.9067539 ],[ 0.65362698  0.72177517 -0.00101888  0.95228815],[0.4235236  0.71804875 0.0023452  0.95464689],[ 0.73348039  0.93335843 -0.79022282  0.67353076],[ 0.2861219   0.93409085 -0.73368663  0.77917242],[ 0.61364192  1.3332876  -0.4021143   0.20789589],[ 0.44850892  1.33914173 -0.4275009   0.21319662],[ 0.58574843  1.38215637 -0.37188527  0.33211163],[ 0.48991624  1.38583374 -0.40333596  0.3104718 ],[ 0.61847752  1.5057466  -0.64252323  0.11310636],[ 0.44343272  1.52486777 -0.6615994   0.10480236]
,[ 0.51396382  0.09635655 -1.02225304  0.9980759 ],[ 0.52904606  0.01448874 -1.01736236  0.99814039],[ 0.55877227  0.05418126 -1.01758564  0.99852496],[ 0.56606489  0.03967743 -1.01807213  0.99816453],[ 0.49735507  0.0647933  -1.0138098   0.99809957],[ 0.48279539  0.06691013 -1.01371825  0.99817252],[ 0.46306524  0.06155556 -1.01411366  0.99765968],[ 0.5793215   0.03143979 -0.78381729  0.99919516],[ 0.43898493  0.03421976 -0.75248206  0.99901992],[ 0.54071462  0.11672828 -0.91278994  0.99977732],[ 0.49151531  0.14118685 -0.90499878  0.99974585],[ 0.72654045  0.23118816 -0.59302533  0.99963325],[ 0.3442713   0.21316426 -0.56954044  0.99978757],[ 0.80275077  0.55890477 -0.70108575  0.94908196],[ 0.28855771  0.50812876 -0.78625476  0.93632394],[ 0.87880689  0.7907812  -1.11742997  0.84680957],[ 0.20712271  0.71459782 -1.294649    0.90750808],[ 0.94069785  0.86353844 -1.21223807  0.80467409],[ 0.14945969  0.77075702 -1.40005457  0.90061456],[ 0.91459113  0.86026055 -1.29133093  0.83065915],[ 0.17615013  0.76029819 -1.48074627  0.91319728],[ 0.87872535  0.83387387 -1.15903974  0.8555612 ],[ 0.20382705  0.74827278 -1.34046817  0.91190928],[0.65217739 0.71083272 0.00778905 0.9553178 ],[ 0.42351818  0.7106275  -0.00670601  0.9578169 ],[ 0.78066665  0.8137905  -0.72362912  0.6823678 ],[ 0.2764537   0.86994135 -0.79393363  0.78276604],[ 0.6165446   1.16923153 -0.41593266  0.20946585],[ 0.53411382  1.13745832 -0.51717162  0.21158156],[ 0.58571005  1.20031035 -0.38597372  0.33782646],[ 0.5805915   1.14647877 -0.48142767  0.31184188],[ 0.61759633  1.30930936 -0.61380774  0.11651002],[ 0.59899485  1.26801264 -0.67244017  0.10748529]
,[ 0.51793385  0.09499598 -1.13814569  0.99823505],[ 0.54434478  0.03421836 -1.13526452  0.99828106],[ 0.56423676  0.05211961 -1.13534236  0.99863416],[ 0.5767768   0.04162633 -1.13578916  0.9982909 ],[ 0.4969191   0.03930562 -1.12965143  0.99824268],[ 0.48261371  0.04594497 -1.12957835  0.99830908],[ 0.46507874  0.04742952 -1.12998259  0.99782711],[ 0.58528972  0.03226776 -0.89604598  0.99925411],[ 0.44168791  0.03420806 -0.86377782  0.99909019],[ 0.54361492  0.11724181 -1.02862     0.9997952 ],[ 0.49558011  0.13984929 -1.01921856  0.9997654 ],[ 0.72707647  0.23538928 -0.69478709  0.99966145],[ 0.3442722   0.21319453 -0.64699018  0.99980301],[ 0.80287981  0.56040329 -0.87025607  0.95231766],[ 0.28799799  0.50811827 -0.89975786  0.94073087],[ 0.87876999  0.79357982 -1.42559636  0.85756916],[ 0.20647533  0.71413547 -1.47821927  0.9148196 ],[ 0.94067478  0.86402589 -1.55969024  0.81784099],[ 0.14975592  0.77178359 -1.60571694  0.90821117],[ 0.91428339  0.86106163 -1.62501431  0.84240055],[ 0.17746612  0.76410562 -1.67817688  0.91989273],[ 0.87863809  0.83683568 -1.4661572   0.86535662],[ 0.20387511  0.75045139 -1.5242157   0.91852129],[ 0.65237457  0.70861638 -0.01429231  0.95803666],[0.42389736 0.70654511 0.01498128 0.95998567],[ 0.75591624  0.84093708 -0.68629944  0.66260952],[ 0.27804109  0.9554047  -0.28044981  0.7603187 ],[ 0.63682312  1.20992398 -0.22251797  0.20385122],[0.49905163 1.1942786  0.20247614 0.2008808 ],[ 0.60965312  1.23359418 -0.18445827  0.33320522],[0.55124366 1.20507157 0.24342592 0.29953393],[ 0.65317237  1.32648253 -0.4645744   0.117285  ],[0.48391432 1.35700238 0.02124769 0.10328148]
,[ 0.51774502  0.09182485 -1.22046113  0.99840152],[ 0.54075021  0.02633562 -1.20905089  0.99843591],[ 0.56391889  0.03141355 -1.20924497  0.99876106],[ 0.57574874  0.02896027 -1.20972753  0.99844271],[ 0.49553904  0.0372273  -1.20332277  0.99839735],[ 0.48125106  0.04359054 -1.2032733   0.99846387],[ 0.46402892  0.04508612 -1.20363367  0.99801397],[ 0.58469331  0.03050294 -0.93786889  0.99932355],[ 0.44160166  0.03052327 -0.90301049  0.99917346],[ 0.54387093  0.11553476 -1.10136008  0.99981409],[ 0.49500722  0.13946585 -1.09119415  0.99978656],[ 0.72707677  0.23519139 -0.71014184  0.99969298],[ 0.34369794  0.212897   -0.65314811  0.9998188 ],[ 0.80291498  0.56020492 -0.90012532  0.95523471],[ 0.28765321  0.5089125  -0.92672241  0.94343138],[ 0.87886733  0.79305607 -1.51864409  0.86509669],[ 0.20625365  0.71457356 -1.60609651  0.91846943],[ 0.94106245  0.86409634 -1.66335928  0.82552785],[ 0.14976513  0.77795213 -1.74357378  0.91167903],[ 0.91384584  0.86149108 -1.73329663  0.84998196],[ 0.17816421  0.76964015 -1.82368946  0.92326856],[ 0.87809974  0.83710855 -1.5619694   0.87123919],[ 0.20401046  0.75339276 -1.65646875  0.92141968],[ 0.65236127  0.71143126 -0.02017302  0.95965642],[0.4228166  0.7066099  0.0212492  0.96093386],[ 0.71738791  0.95834917 -0.81172878  0.64397734],[ 0.27841651  0.99734443 -0.46785688  0.74194103],[ 0.63151026  1.36751747 -0.27291936  0.19850965],[ 0.44469485  1.34910321 -0.05276268  0.19065288],[ 0.60838574  1.42086935 -0.23950596  0.32845873],[ 0.48613673  1.39107251 -0.01779234  0.28743356],[ 0.64148575  1.53738713 -0.54283553  0.11425266],[ 0.42828551  1.53814435 -0.27293381  0.09775338]
,[ 0.51679963  0.07713524 -1.03329766  0.99849993],[ 0.53975326  0.00709643 -1.02324152  0.99849319],[ 0.55856472 -0.00194382 -1.02344966  0.99881351],[ 0.57244736  0.00276201 -1.02387524  0.99849117],[ 0.49850267  0.0372086  -1.01688933  0.99845529],[ 0.48409271  0.04251564 -1.0167855   0.99852878],[ 0.46842852  0.04445966 -1.0172298   0.99807268],[ 0.5842244   0.02558133 -0.7867865   0.99935532],[ 0.44139561  0.02772258 -0.74742949  0.99920136],[ 0.54346257  0.10309707 -0.92824537  0.99982435],[ 0.4945491   0.13002595 -0.91702586  0.99979693],[ 0.72704852  0.23510106 -0.61668378  0.99971521],[ 0.3438406   0.21061519 -0.5428459   0.99982828],[ 0.80293417  0.55925918 -0.75894946  0.95729536],[ 0.28766298  0.5071584  -0.78373027  0.94469136],[ 0.87886888  0.79541939 -1.31966329  0.87061507],[ 0.20580487  0.71741158 -1.36624026  0.92101961],[ 0.9410578   0.86636484 -1.4599812   0.83104861],[ 0.14933501  0.7833932  -1.48330367  0.91381854],[ 0.91379803  0.86374229 -1.53072512  0.85559326],[ 0.17808494  0.77471668 -1.560974    0.92547053],[ 0.8780241   0.84050375 -1.36279273  0.87610549],[ 0.20381615  0.76066154 -1.41411054  0.92348248],[ 0.65187395  0.71461523 -0.02348906  0.95998085],[0.42190012 0.70836788 0.02455674 0.96070933],[ 0.71482027  0.9670704  -0.72312731  0.6273948 ],[ 0.28726661  0.99086434 -0.43087301  0.72713774],[ 0.62997013  1.35563898 -0.21578899  0.19366045],[ 0.44653481  1.34184086 -0.018663    0.18490322],[ 0.60539252  1.40492797 -0.17789204  0.3222574 ],[0.48815113 1.38112891 0.01564231 0.28095463],[ 0.63999343  1.52358782 -0.45982504  0.11311635],[ 0.43928581  1.52261889 -0.2219328   0.09588841]
,[ 0.51612759  0.06998565 -1.02317894  0.99851406],[ 5.39364040e-01 -5.15365740e-04 -1.01699066e+00  9.98450637e-01],[ 0.55430204 -0.01124936 -1.01718879  0.99878633],[ 0.56917357 -0.00547222 -1.01763606  0.9984405 ],[ 0.49968308  0.03707324 -1.00975585  0.99841934],[ 0.48532787  0.04159652 -1.00968468  0.99850428],[ 0.47042435  0.04379433 -1.01015389  0.99802101],[ 0.58395404  0.02309455 -0.78920299  0.99934888],[ 0.44121218  0.02543994 -0.74594384  0.99918598],[ 0.54315799  0.09765106 -0.92073983  0.99982607],[ 0.49413624  0.12561442 -0.90829182  0.9997986 ],[ 0.72703564  0.23500088 -0.61937797  0.99973035],[ 0.34388548  0.20897253 -0.54978955  0.99983567],[ 0.80306178  0.55906361 -0.76651704  0.95898318],[ 0.28763738  0.50593317 -0.78860283  0.94505167],[ 0.87922716  0.7977218  -1.29539847  0.87539065],[ 0.20544317  0.71882057 -1.36060333  0.92205447],[ 0.94115371  0.86816943 -1.41990745  0.83627385],[ 0.14900564  0.7855621  -1.47510147  0.91468275],[ 0.91609114  0.8656044  -1.48892701  0.86059326],[ 0.17795941  0.77687877 -1.55151701  0.92644483],[ 0.87854195  0.84281176 -1.33615685  0.8803094 ],[ 0.20360796  0.76389652 -1.40760934  0.92420691],[ 0.65154922  0.71603751 -0.02265678  0.95943838],[0.42141014 0.70915329 0.02372675 0.96090275],[ 0.7163341   0.96464992 -0.71213472  0.61282921],[ 0.29102507  0.99043638 -0.59284508  0.7220602 ],[ 0.62908012  1.34940982 -0.23181017  0.18802039],[ 0.46271318  1.33495343 -0.19298247  0.18099374],[ 0.60381746  1.39781058 -0.19452342  0.31300312],[ 0.50579214  1.3727659  -0.15833873  0.27461219],[ 0.63773549  1.51968622 -0.4654178   0.11050998],[ 0.46076927  1.51221061 -0.40103015  0.09487791]
,[ 0.51514959  0.0976891  -1.24368715  0.99861383],[ 0.53887886  0.0122029  -1.23567748  0.9985432 ],[ 0.55194247  0.00150489 -1.23588324  0.9988631 ],[ 0.56716681  0.00522658 -1.23648739  0.99853176],[ 0.494901    0.03947655 -1.23029137  0.99850911],[ 0.48068777  0.04359807 -1.23024189  0.99859357],[ 0.46695334  0.04761196 -1.23060668  0.99812728],[ 0.58369976  0.02403523 -0.96444952  0.9993906 ],[ 0.44131455  0.02575183 -0.92921782  0.99923933],[ 0.543001    0.1199069  -1.12294364  0.99983847],[ 0.49291271  0.13758664 -1.1123426   0.99981207],[ 0.72701436  0.23491508 -0.72675592  0.99974775],[ 0.34385771  0.20898846 -0.69918162  0.99984425],[ 0.80451393  0.56149501 -0.89645511  0.9609825 ],[ 0.28642902  0.51329952 -0.94054925  0.94698685],[ 0.88218004  0.79906756 -1.43078113  0.87959385],[ 0.20551233  0.72575754 -1.56044197  0.92209357],[ 0.94232893  0.86891454 -1.55989254  0.84039104],[ 0.14927454  0.79363692 -1.69250047  0.9149065 ],[ 0.91997707  0.86566406 -1.63884091  0.86407787],[ 0.17880993  0.78316468 -1.77485979  0.92655331],[ 0.88464534  0.84342688 -1.47688246  0.88277298],[ 0.20444997  0.77061087 -1.61105418  0.92372829],[ 0.65101546  0.72361332 -0.01106403  0.96049213],[0.42030907 0.71542376 0.01234165 0.96277261],[ 0.71806687  0.93650454 -0.86313039  0.61633456],[ 0.2793934   0.96250421 -0.89260733  0.72838706],[ 0.62836397  1.31066573 -0.40576473  0.18735984],[ 0.45444769  1.27362525 -0.43774405  0.17469184],[ 0.60114169  1.35776794 -0.3688924   0.31417924],[ 0.49906278  1.30651283 -0.39635041  0.26968628],[ 0.63623267  1.47461963 -0.64586884  0.10890852],[ 0.45283622  1.43797565 -0.63572514  0.09118226]
,[ 0.51481193  0.0925487  -1.22791982  0.99869078],[ 0.53727669  0.01159114 -1.21991336  0.99860895],[ 0.5515517   0.00379554 -1.22011709  0.9989199 ],[ 0.56655753  0.00442852 -1.22066188  0.99859631],[ 0.49440846  0.03320164 -1.21401751  0.99857509],[ 0.47980285  0.03812115 -1.21396279  0.99866015],[ 0.46580109  0.0411023  -1.21436298  0.99820411],[ 0.58344245  0.02188054 -0.96319085  0.99942255],[ 0.44124931  0.02351768 -0.92538536  0.99928099],[ 0.54281461  0.11575928 -1.11453032  0.99984771],[ 0.49267954  0.13468401 -1.10323894  0.9998219 ],[ 0.72699958  0.23389164 -0.74453115  0.99976188],[ 0.34358883  0.20870179 -0.71771425  0.99985182],[ 0.80528986  0.56032312 -0.94804919  0.962524  ],[ 0.28574255  0.51358283 -0.99945736  0.94793695],[ 0.88213789  0.7967943  -1.49899399  0.88347203],[ 0.20550792  0.72721827 -1.63748014  0.92193812],[ 0.9423455   0.86820644 -1.62935662  0.84489346],[ 0.15228012  0.7943756  -1.77294004  0.9151125 ],[ 0.91968632  0.86520123 -1.70307636  0.86777413],[ 0.18173885  0.78580886 -1.85002732  0.92663139],[ 0.8844012   0.8389523  -1.54285932  0.88523823],[ 0.20566233  0.77328455 -1.68675351  0.92323065],[ 0.65119207  0.71973336 -0.00442285  0.96155566],[0.42030334 0.71036261 0.00558426 0.96460408],[ 0.72502148  0.92830461 -0.8127507   0.6175316 ],[ 0.27965814  0.96250886 -0.84078348  0.73513812],[ 0.62867057  1.29410362 -0.37403429  0.18710256],[ 0.458956    1.2736876  -0.39075392  0.1705592 ],[ 0.6003511   1.34048891 -0.33816859  0.31034955],[ 0.50579548  1.30520034 -0.35119858  0.26270202],[ 0.64282411  1.45782125 -0.6051783   0.10775611],[ 0.45372406  1.4406091  -0.58397859  0.08885643]
,[ 0.51800239  0.09786328 -1.23501527  0.99880201],[ 0.53838491  0.02003654 -1.22854781  0.9987179 ],[ 0.55269498  0.01410447 -1.22869384  0.99900854],[ 0.56757057  0.01548656 -1.2291497   0.99870628],[ 0.49570161  0.0378069  -1.22640574  0.99868566],[ 0.48113957  0.0481807  -1.22635126  0.99876928],[ 0.46692181  0.05030477 -1.22672093  0.99834126],[ 0.58701229  0.02718416 -0.97372758  0.99947071],[ 0.44289404  0.02895455 -0.95370948  0.99934155],[ 0.54581839  0.12321767 -1.12012017  0.99985921],[ 0.49466705  0.13957658 -1.1139971   0.99983549],[ 0.72698945  0.23299006 -0.74960983  0.99978137],[ 0.34368509  0.20906207 -0.70763767  0.99986172],[ 0.80543548  0.55834281 -0.90573061  0.96401089],[ 0.28481328  0.51439655 -0.94778794  0.95037264],[ 0.8820979   0.7975654  -1.42417431  0.88750499],[ 0.20527291  0.72914767 -1.53761542  0.92377168],[ 0.94233692  0.86957091 -1.54641199  0.8485043 ],[ 0.15255891  0.79836452 -1.6611439   0.91650045],[ 0.91961277  0.86718774 -1.61419678  0.87149382],[ 0.18253398  0.78943789 -1.73723733  0.92817348],[ 0.88394386  0.84219444 -1.46469665  0.88848269],[ 0.20601515  0.77605569 -1.58520341  0.92466491],[ 0.65112293  0.7179926  -0.01285968  0.96138108],[0.42035395 0.7100212  0.01423786 0.9652679 ],[ 0.72216207  0.96850508 -0.78568375  0.60808158],[ 0.28614336  0.97286403 -0.81376046  0.73338872],[ 0.62383282  1.34413409 -0.28134486  0.18414052],[ 0.45824152  1.34217989 -0.34005281  0.1699325 ],[ 0.59764946  1.39288604 -0.24396792  0.3078219 ],[ 0.50365412  1.38220227 -0.29928431  0.26301643],[ 0.62602633  1.51300871 -0.51527905  0.10551356],[ 0.454225    1.53041542 -0.52791893  0.08807428]
